ns1:EventDate,ns1:AttendanceEventType,ns1:AttendanceEventCategory,ns1:AttendanceEventReason,ns1:EducationalEnvironment,ns1:StudentUniqueStateId,ns1:StateOrganizationId,ns1:LocalCourseCode,ns1:SchoolYear,ns1:Term,ns1:ClassPeriodName,ns1:Location
9/16/2015,Daily Attendance,Unexcused Absence,Suspension,Classroom,18100454,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/14/2015,Daily Attendance,Unexcused Absence,Suspension,Classroom,18100454,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/11/2015,Daily Attendance,Unexcused Absence,Suspension,Classroom,18100454,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/10/2015,Daily Attendance,Unexcused Absence,Suspension,Classroom,18100454,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
11/18/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,8925442816,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
11/9/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,8925442816,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
12/15/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,1133542243,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
12/10/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,1133542243,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
12/8/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,1133542243,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
11/20/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,1133542243,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
10/30/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,1133542243,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/22/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,1133542243,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/21/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,1133542243,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/18/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,1133542243,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/8/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,1133542243,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
10/27/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,1058528388,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
8/28/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,1058528388,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
12/17/2015,Daily Attendance,Unexcused Absence,Suspension,Classroom,189956217,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
12/11/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,189956217,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
12/10/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,189956217,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
12/4/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,189956217,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
11/20/2015,Daily Attendance,Unexcused Absence,Suspension,Classroom,189956217,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
11/19/2015,Daily Attendance,Unexcused Absence,Suspension,Classroom,189956217,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
11/18/2015,Daily Attendance,Unexcused Absence,Suspension,Classroom,189956217,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
11/16/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,189956217,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
10/26/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,189956217,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
10/21/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,189956217,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
10/2/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,189956217,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/11/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,189956217,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/9/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,189956217,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
10/16/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,475051794,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/21/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,475051794,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
10/29/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,6109792891,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
10/15/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,8964207487,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
10/21/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,5363254105,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
12/10/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,9439302691,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
12/7/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,9439302691,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/24/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,5289294339,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
12/7/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,5048283404,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
11/17/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,5048283404,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
10/12/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,5048283404,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
11/5/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,5930011806,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
10/20/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,5930011806,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/17/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,5930011806,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
11/17/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,5320512627,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
11/5/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,5320512627,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
11/3/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,5320512627,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
10/23/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,5320512627,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/25/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,5320512627,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
11/6/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,6039823247,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
11/5/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,6039823247,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
10/9/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,6039823247,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
11/6/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,7846253434,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
11/5/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,7846253434,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/25/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,7846253434,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
11/30/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,2526690126,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/14/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,2526690126,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/16/2015,Daily Attendance,Unexcused Absence,Suspension,Classroom,9781467124,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/15/2015,Daily Attendance,Unexcused Absence,Suspension,Classroom,9781467124,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/14/2015,Daily Attendance,Unexcused Absence,Suspension,Classroom,9781467124,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/9/2015,Daily Attendance,Unexcused Absence,Suspension,Classroom,9781467124,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/8/2015,Daily Attendance,Unexcused Absence,Suspension,Classroom,9781467124,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/4/2015,Daily Attendance,Unexcused Absence,Suspension,Classroom,9781467124,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/16/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,3553488824,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/15/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,3553488824,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
10/9/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,3588559473,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
12/17/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,6156022001,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
11/4/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,6156022001,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
12/9/2015,Daily Attendance,Unexcused Absence,Suspension,Classroom,5320512627,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
12/8/2015,Daily Attendance,Unexcused Absence,Suspension,Classroom,5320512627,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
12/7/2015,Daily Attendance,Unexcused Absence,Suspension,Classroom,5320512627,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
11/17/2015,Daily Attendance,Unexcused Absence,Suspension,Classroom,8041550514,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
11/16/2015,Daily Attendance,Unexcused Absence,Suspension,Classroom,8041550514,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
11/13/2015,Daily Attendance,Unexcused Absence,Suspension,Classroom,8041550514,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
11/11/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,8041550514,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
10/12/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,8041550514,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/21/2015,Daily Attendance,Unexcused Absence,Suspension,Classroom,8041550514,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/18/2015,Daily Attendance,Unexcused Absence,Suspension,Classroom,8041550514,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/17/2015,Daily Attendance,Unexcused Absence,Suspension,Classroom,8041550514,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/10/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,8041550514,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
10/13/2015,Daily Attendance,Unexcused Absence,Suspension,Classroom,7480047105,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/16/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,7480047105,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/15/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,7480047105,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
12/2/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,9915296222,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
12/1/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,9915296222,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
11/30/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,9915296222,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
12/3/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,4577097594,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
12/2/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,4577097594,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
12/1/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,4577097594,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
11/30/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,4577097594,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
10/16/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,4577097594,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
12/2/2015,Daily Attendance,Unexcused Absence,Suspension,Classroom,8041550514,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
12/1/2015,Daily Attendance,Unexcused Absence,Suspension,Classroom,8041550514,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
10/29/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,3403265752,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
10/23/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,3403265752,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
10/2/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,3403265752,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/18/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,3403265752,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/17/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,3403265752,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/15/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,3403265752,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
12/14/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,2679678222,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
12/7/2015,Daily Attendance,Unexcused Absence,Suspension,Classroom,2679678222,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
12/4/2015,Daily Attendance,Unexcused Absence,Suspension,Classroom,2679678222,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/21/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,2679678222,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/8/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,2679678222,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
12/14/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,5174315073,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
11/10/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,5174315073,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
10/23/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,5174315073,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
10/14/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,5174315073,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
10/2/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,5174315073,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/28/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,5174315073,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/18/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,5174315073,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/9/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,5174315073,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
12/4/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,3102852192,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
10/16/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,3102852192,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
12/7/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,5709874463,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
12/4/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,5709874463,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
10/16/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,5709874463,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
10/7/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,8358179681,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
12/11/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,639109359,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
10/16/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,639109359,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
10/2/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,639109359,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
12/11/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,1226879583,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
11/12/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,1226879583,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
10/28/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,1226879583,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
10/23/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,1226879583,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
10/2/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,1226879583,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
10/1/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,1226879583,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/4/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,1226879583,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
12/4/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,3403265752,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
11/30/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,3403265752,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
11/18/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,3403265752,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
11/3/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,3403265752,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
10/30/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,3403265752,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/30/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,2450256507,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/28/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,2450256507,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/25/2015,Daily Attendance,Excused Absence,Excused Absence,Classroom,2450256507,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/14/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,2450256507,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/8/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,2450256507,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/4/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,2450256507,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
10/26/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,9580313569,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
10/16/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,9580313569,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
10/12/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,9580313569,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/14/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,9580313569,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
9/8/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,9580313569,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
11/18/2015,Daily Attendance,Unexcused Absence,Unexcused Absence,Classroom,5256963337,57906041,2016041TSDSATT,2015-2016,Fall Semester,TS,NA
